1,0,0,0
1,0.0078431,0.0078431,1
1,0.015686,0.015686,2
1,0.023529,0.023529,3
1,0.031373,0.031373,4
1,0.039216,0.039216,5
1,0.047059,0.047059,6
1,0.054902,0.054902,7
1,0.062745,0.062745,8
1,0.070588,0.070588,9
1,0.078431,0.078431,10
1,0.086275,0.086275,11
1,0.094118,0.094118,12
1,0.10196,0.10196,13
1,0.1098,0.1098,14
1,0.11765,0.11765,15
1,0.12549,0.12549,16
1,0.13333,0.13333,17
1,0.14118,0.14118,18
1,0.14902,0.14902,19
1,0.15686,0.15686,20
1,0.16471,0.16471,21
1,0.17255,0.17255,22
1,0.18039,0.18039,23
1,0.18824,0.18824,24
1,0.19608,0.19608,25
1,0.20392,0.20392,26
1,0.21176,0.21176,27
1,0.21961,0.21961,28
1,0.22745,0.22745,29
1,0.23529,0.23529,30
1,0.24314,0.24314,31
1,0.25098,0.25098,32
1,0.25882,0.25882,33
1,0.26667,0.26667,34
1,0.27451,0.27451,35
1,0.28235,0.28235,36
1,0.2902,0.2902,37
1,0.29804,0.29804,38
1,0.30588,0.30588,39
1,0.31373,0.31373,40
1,0.32157,0.32157,41
1,0.32941,0.32941,42
1,0.33725,0.33725,43
1,0.3451,0.3451,44
1,0.35294,0.35294,45
1,0.36078,0.36078,46
1,0.36863,0.36863,47
1,0.37647,0.37647,48
1,0.38431,0.38431,49
1,0.39216,0.39216,50
1,0.4,0.4,51
1,0.40784,0.40784,52
1,0.41569,0.41569,53
1,0.42353,0.42353,54
1,0.43137,0.43137,55
1,0.43922,0.43922,56
1,0.44706,0.44706,57
1,0.4549,0.4549,58
1,0.46275,0.46275,59
1,0.47059,0.47059,60
1,0.47843,0.47843,61
1,0.48627,0.48627,62
1,0.49412,0.49412,63
1,0.50196,0.50196,64
1,0.5098,0.5098,65
1,0.51765,0.51765,66
1,0.52549,0.52549,67
1,0.53333,0.53333,68
1,0.54118,0.54118,69
1,0.54902,0.54902,70
1,0.55686,0.55686,71
1,0.56471,0.56471,72
1,0.57255,0.57255,73
1,0.58039,0.58039,74
1,0.58824,0.58824,75
1,0.59608,0.59608,76
1,0.60392,0.60392,77
1,0.61176,0.61176,78
1,0.61961,0.61961,79
1,0.62745,0.62745,80
1,0.63529,0.63529,81
1,0.64314,0.64314,82
1,0.65098,0.65098,83
1,0.65882,0.65882,84
1,0.66667,0.66667,85
1,0.67451,0.67451,86
1,0.68235,0.68235,87
1,0.6902,0.6902,88
1,0.69804,0.69804,89
1,0.70588,0.70588,90
1,0.71373,0.71373,91
1,0.72157,0.72157,92
1,0.72941,0.72941,93
1,0.73725,0.73725,94
1,0.7451,0.7451,95
1,0.75294,0.75294,96
1,0.76078,0.76078,97
1,0.76863,0.76863,98
1,0.77647,0.77647,99
1,0.78431,0.78431,100
1,0.79216,0.79216,101
1,0.8,0.8,102
1,0.80784,0.80784,103
1,0.81569,0.81569,104
1,0.82353,0.82353,105
1,0.83137,0.83137,106
1,0.83922,0.83922,107
1,0.84706,0.84706,108
1,0.8549,0.8549,109
1,0.86275,0.86275,110
1,0.87059,0.87059,111
1,0.87843,0.87843,112
1,0.88627,0.88627,113
1,0.89412,0.89412,114
1,0.90196,0.90196,115
1,0.9098,0.9098,116
1,0.91765,0.91765,117
1,0.92549,0.92549,118
1,0.93333,0.93333,119
1,0.94118,0.94118,120
1,0.94902,0.94902,121
1,0.95686,0.95686,122
1,0.96471,0.96471,123
1,0.97255,0.97255,124
1,0.98039,0.98039,125
1,0.98824,0.98824,126
1,0.99608,0.99608,127
0.99608,0.99608,1,128
0.98824,0.98824,1,129
0.98039,0.98039,1,130
0.97255,0.97255,1,131
0.96471,0.96471,1,132
0.95686,0.95686,1,133
0.94902,0.94902,1,134
0.94118,0.94118,1,135
0.93333,0.93333,1,136
0.92549,0.92549,1,137
0.91765,0.91765,1,138
0.9098,0.9098,1,139
0.90196,0.90196,1,140
0.89412,0.89412,1,141
0.88627,0.88627,1,142
0.87843,0.87843,1,143
0.87059,0.87059,1,144
0.86275,0.86275,1,145
0.8549,0.8549,1,146
0.84706,0.84706,1,147
0.83922,0.83922,1,148
0.83137,0.83137,1,149
0.82353,0.82353,1,150
0.81569,0.81569,1,151
0.80784,0.80784,1,152
0.8,0.8,1,153
0.79216,0.79216,1,154
0.78431,0.78431,1,155
0.77647,0.77647,1,156
0.76863,0.76863,1,157
0.76078,0.76078,1,158
0.75294,0.75294,1,159
0.7451,0.7451,1,160
0.73725,0.73725,1,161
0.72941,0.72941,1,162
0.72157,0.72157,1,163
0.71373,0.71373,1,164
0.70588,0.70588,1,165
0.69804,0.69804,1,166
0.6902,0.6902,1,167
0.68235,0.68235,1,168
0.67451,0.67451,1,169
0.66667,0.66667,1,170
0.65882,0.65882,1,171
0.65098,0.65098,1,172
0.64314,0.64314,1,173
0.63529,0.63529,1,174
0.62745,0.62745,1,175
0.61961,0.61961,1,176
0.61176,0.61176,1,177
0.60392,0.60392,1,178
0.59608,0.59608,1,179
0.58824,0.58824,1,180
0.58039,0.58039,1,181
0.57255,0.57255,1,182
0.56471,0.56471,1,183
0.55686,0.55686,1,184
0.54902,0.54902,1,185
0.54118,0.54118,1,186
0.53333,0.53333,1,187
0.52549,0.52549,1,188
0.51765,0.51765,1,189
0.5098,0.5098,1,190
0.50196,0.50196,1,191
0.49412,0.49412,1,192
0.48627,0.48627,1,193
0.47843,0.47843,1,194
0.47059,0.47059,1,195
0.46275,0.46275,1,196
0.4549,0.4549,1,197
0.44706,0.44706,1,198
0.43922,0.43922,1,199
0.43137,0.43137,1,200
0.42353,0.42353,1,201
0.41569,0.41569,1,202
0.40784,0.40784,1,203
0.4,0.4,1,204
0.39216,0.39216,1,205
0.38431,0.38431,1,206
0.37647,0.37647,1,207
0.36863,0.36863,1,208
0.36078,0.36078,1,209
0.35294,0.35294,1,210
0.3451,0.3451,1,211
0.33725,0.33725,1,212
0.32941,0.32941,1,213
0.32157,0.32157,1,214
0.31373,0.31373,1,215
0.30588,0.30588,1,216
0.29804,0.29804,1,217
0.2902,0.2902,1,218
0.28235,0.28235,1,219
0.27451,0.27451,1,220
0.26667,0.26667,1,221
0.25882,0.25882,1,222
